Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.6294937133789,85.3136361549305,81.5274306203534,84.88835596262886,201662400
2020-06-12,82.33423614501953,84.52139125719145,81.22122047332958,83.77290143753015,200146000
2020-06-15,83.35250091552734,84.00621804239414,80.82268994587284,80.98551479918848,138808800
2020-06-16,85.5615234375,85.83370902956554,83.77291975886371,85.41085390565064,165428800
2020-06-17,85.44242095947266,86.36831594694858,85.32091235307112,86.30756164374782,114406400
2020-06-18,85.4764633178711,85.89445330068732,84.86648762356708,85.39869601495222,96820400
2020-06-19,84.98800659179688,86.65024395832843,83.8774158013372,86.18365491665244,264476000
2020-06-22,87.21160888671875,87.35498818998958,85.33551521428704,85.38168909015546,135445200
2020-06-23,89.07310485839844,90.49475713465449,88.0378490872063,88.458271564233,212155600
2020-06-24,87.50079345703125,89.62233679250828,87.12654480257098,88.70129930670531,192623200
2020-06-25,88.66242218017578,88.70130583433298,86.89568925164441,87.65633451294114,137522400
2020-06-26,85.93820190429688,88.77907450051282,85.78995750703652,88.55792788577938,205256800
2020-06-29,87.91878509521484,88.01356538759049,85.36710383418715,85.84584813886048,130646000
2020-06-30,88.65271759033203,88.9394836715039,87.4862373916304,87.50567551454532,140223200
2020-07-01,88.48502349853516,89.27482970528494,88.43642448943781,88.73047333907931,110737200
2020-07-02,88.48502349853516,90.03061734729651,88.37081248982172,89.39391322261687,114041600
2020-07-06,90.85198974609375,91.32101120370358,89.88477853460296,89.91637196000724,118655600
2020-07-07,90.57011413574219,92.01120488127154,90.45832825923631,91.23112145924068,112424400
2020-07-08,92.67948913574219,92.71108256542591,91.46197031782751,91.54946038589766,117092000
2020-07-09,93.07805633544922,93.62727037791086,92.0282198433449,93.57380627647132,125642800
2020-07-10,93.2408676147461,93.29919680465662,92.05980720131565,92.67220807313528,90257200
2020-07-13,92.81071472167969,97.16315436612251,92.59685836455567,94.54828649886589,191649200
2020-07-14,94.34660339355469,94.53858170931154,91.25542322619387,92.19103384207206,170989200
2020-07-15,94.99545288085938,96.47542722006055,93.79494692925732,96.22511971933456,153198000
2020-07-16,93.82652282714844,94.68437336507236,93.22626996352706,93.86540647447868,110577600
2020-07-17,93.63697052001953,94.43406675668288,93.16308394375518,94.27853958226679,92186800
2020-07-20,95.61028289794922,95.74880452196625,93.37938613595313,93.72447392303613,90318000
2020-07-21,94.29067993164062,96.47783487850857,94.04037249548428,96.40250013475355,103433200
2020-07-22,94.55558776855469,95.23846569726479,93.90430327124304,93.9917859277632,89001600
2020-07-23,90.25176239013672,94.36604333190014,89.44008553110294,94.28827601915101,197004400
2020-07-24,90.0281753540039,90.37326313898976,86.65509447529368,88.44613797665554,185438800
2020-07-27,92.16185760498047,92.25420534467249,90.86901149818567,91.09258321042107,121214000
2020-07-28,90.64788055419922,91.90914086643643,90.64301546203014,91.7317355771427,103625600
2020-07-29,92.38543701171875,92.57013249165894,91.09501603040513,91.13146713399918,90329200
2020-07-30,93.50332641601562,93.60782206135195,91.14848849561243,91.55675572597188,158130000
2020-07-31,103.29206848144531,103.4427380109372,98.00886768351042,100.01133514701584,374336800
2020-08-03,105.89478302001953,108.51936675829901,104.87897253825906,105.17787905542978,308151200
2020-08-04,106.60193634033203,107.69551384802978,105.36011446956076,106.08430846674756,173071600
2020-08-05,106.98836517333984,107.30914978579867,105.85590367757412,106.32250015172326,121776800
2020-08-06,110.7210922241211,111.21684951983971,106.73075289757836,107.32128306989559,202428800
2020-08-07,108.20377349853516,110.6991917635781,107.40523995090824,110.24149434670589,198045600
2020-08-10,109.7764892578125,110.7965681078349,107.12038961467015,109.65232461053742,212403600
2020-08-11,106.51175689697266,109.53790628694743,106.25125778841227,109.03882559792697,187902400
2020-08-12,110.05160522460938,110.30966741081477,107.41011206954046,107.60487346037331,165598000
2020-08-13,111.99922943115234,113.00470146799744,110.94506334020708,111.43441109413642,210082000
2020-08-14,111.89942932128906,111.98950664875923,110.08568325260936,111.82395872639943,165565200
2020-08-17,111.6072769165039,113.04853640766869,110.97916514281515,113.0241893774422,119561600
2020-08-18,112.53726959228516,112.96331658371079,111.02297655985981,111.35894623327408,105633600
2020-08-19,112.678466796875,114.09537909958976,112.58352304816549,112.94626924012053,145538000
2020-08-20,115.17877197265625,115.29319632845385,112.70282683961905,112.71987050380967,126907200
2020-08-21,121.11421203613281,121.59868597251888,116.1282420708619,116.14041187069935,338054800
2020-08-24,122.56277465820312,125.41364330957006,120.69303859679879,125.3284249869882,345937600
2020-08-25,121.55730438232422,121.90301439370454,119.83120611678233,121.43314715380612,211495600
2020-08-26,123.2103500366211,123.66804740538558,121.8080444692864,122.87681730695134,163022400
2020-08-27,121.7374496459961,124.14765680517117,120.59076927456684,123.81412407030223,155552400
2020-08-28,121.54026794433594,123.13246125062976,121.31628565950032,122.71371757611423,187630000
2020-08-31,125.66194152832031,127.57063853613053,122.70153019505685,124.24017021395687,225702700
2020-09-01,130.6674041748047,131.27118380524524,127.11296048915095,129.28457897882038,151948100
2020-09-02,127.96015930175781,134.36790756368634,123.67534997091076,133.98811771326734,200119000
2020-09-03,117.715576171875,125.46719678609372,117.34552656361724,123.58772784996529,257599600
2020-09-04,117.79350280761719,120.46177288451597,107.9871160160911,116.92680186187629,332607200
2020-09-08,109.8665542602539,115.87503183912058,109.7302198285856,110.96697001005361,231366600
2020-09-09,114.24877166748047,116.02112702129683,112.24270116526816,114.19034473779914,176940500
2020-09-10,110.51901245117188,117.34550401835627,109.55493113746954,117.20916958731428,182274400
2020-09-11,109.06803894042969,112.21348654678461,107.12039538792202,111.57076060821522,180860300
2020-09-14,112.340087890625,112.89516604141721,109.84710636140679,111.71684250832044,140150100
2020-09-15,112.51537322998047,115.71924788814476,110.63589683262789,115.23233698136607,184642000
2020-09-16,109.19462585449219,112.96331855332305,109.10698546668381,112.21347910439461,154679000
2020-09-17,107.45149230957031,109.26280142604845,105.8641654729451,106.84772755719133,178011000
2020-09-18,104.0431137084961,107.97735452695603,103.31274738543307,107.50992424081115,287104900
2020-09-21,107.19831085205078,107.30543184974553,100.40103108135007,101.80333692050233,195713800
2020-09-22,108.88301086425781,109.9055267053134,106.30238909052137,109.73023848769446,183055400
2020-09-23,104.31578826904297,109.17515670886098,103.97494471367466,108.69798613288378,150718700
2020-09-24,105.3869857788086,107.36384264511429,102.25127870963266,102.41682661585128,167743300
2020-09-25,109.34070587158203,109.49652091920656,104.85138696986856,105.59149358674422,149981400
2020-09-28,111.95055389404297,112.30113033847593,109.82762206038593,111.9992479561973,137672400
2020-09-29,111.10330200195312,112.29136553440426,110.59691804254352,111.55126647293399,99382200
2020-09-30,112.77828216552734,114.19032800652033,110.64561781826201,110.81116571454996,142675200
2020-10-01,113.7326431274414,114.63829765255329,112.79777513856307,114.56039012939586,116120400
2020-10-02,110.06134033203125,112.34982758405464,109.28228732318307,109.93474616838205,144712000
2020-10-05,113.45023345947266,113.5963082073717,110.57746227936272,110.92803870245231,106243800
2020-10-06,110.19766998291016,113.08018139775959,109.31148864679248,112.67117062665213,161498200
2020-10-07,112.0674057006836,112.52510309938262,111.14227060574487,111.61944859952521,96849000
2020-10-08,111.96029663085938,113.35286214055573,111.59023958163668,113.20678738058209,83477200
2020-10-09,113.90792083740234,113.93713429847533,111.9115834611595,112.26215985337453,100506900
2020-10-12,121.14342498779297,121.90300475026318,116.1574550435818,116.91703480605202,240226800
2020-10-13,117.92980194091797,122.10749776807862,116.5177635009862,121.99063649380032,262330500
2020-10-14,118.01747131347656,119.80929993505694,116.48857131996704,117.83244278615233,150712000
2020-10-15,117.55001068115234,118.02718121016164,115.05702963037932,115.61210767464269,112559200
2020-10-16,115.90423583984375,118.368010564596,115.69973420903071,118.1050745895016,115393800
2020-10-19,112.94385528564453,117.26761901216874,112.6322326077899,116.81966187710711,120639300
2020-10-20,114.43379211425781,115.8653112278617,112.60300253020057,113.15808061203983,124423700
2020-10-21,113.810546875,115.60237527015637,113.40153610682727,113.61577807356772,89946000
2020-10-22,112.71985626220703,114.94990873770219,111.59021957921263,114.37535009937378,101988000
2020-10-23,112.02845764160156,113.49893059893087,111.28835101391871,113.34311554903111,82572600
2020-10-26,112.0381851196289,113.49891761177703,109.92498646777234,111.02540970017918,111850700
2020-10-27,113.54761505126953,114.20981414129767,111.54154461515651,112.46667230975785,92276800
2020-10-28,108.28897857666016,112.40824796037595,108.19159788494271,112.03819835998142,143937800
2020-10-29,112.30113983154297,113.86899366566048,109.26281286617763,109.42836823369463,146129200
2020-10-30,106.01023864746094,109.058298117793,104.90008242224502,108.15264357304628,190272600
2020-11-02,105.9225845336914,107.7825875731632,104.51054602064647,106.25368777978908,122866900
2020-11-03,107.54887390136719,108.57138225685797,105.88363963985061,106.78929414309684,107624400
2020-11-04,111.9407958984375,112.56404116119307,109.40886108978425,111.1520027380027,138235500
2020-11-05,115.91401672363281,116.48857549396187,113.81056533468231,114.86228731432192,126387100
2020-11-06,115.78231811523438,116.27981870511474,113.28502829338409,115.42137974783128,114457900
2020-11-09,113.4703598022461,119.0014527698893,113.20697761247202,117.54795729060733,154515300
2020-11-10,113.12893676757812,114.70924480626918,111.33400971509884,112.719227827361,138023400
2020-11-11,116.5627212524414,116.69929092457168,113.58744488961582,114.31907132280901,112295000
2020-11-12,116.2895736694336,117.57723580292728,115.66525308607233,116.68953299697138,103162300
2020-11-13,116.33834075927734,116.7382926065819,114.98239392252158,116.51393137193214,81581900
2020-11-16,117.3528823852539,118.02597364016941,115.25555179677478,116.00668499044508,91183000
2020-11-17,116.46517181396484,117.71381306126015,116.04570569721825,116.6212556911212,74271000
2020-11-18,115.13847351074219,116.88462258409794,115.10920964823985,115.70426632741369,76322100
2020-11-19,115.7335205078125,116.14322943354533,113.9483506196358,114.70924075099313,74113000
2020-11-20,114.46539306640625,115.86036112610928,114.41662243532618,115.73354855431413,73604300
2020-11-23,111.06087493896484,114.7385207767759,110.96332625053886,114.30929761671617,127959300
2020-11-24,112.34854125976562,113.01188278583413,109.83174481299207,111.11941434226163,113874200
2020-11-25,113.18746185302734,113.88982427274503,112.34852978975202,112.71922520154047,76499200
2020-11-27,113.7337646484375,114.61171786005691,113.37283370323601,113.71425788484106,46691300
2020-11-30,116.13349151611328,118.00645317380616,113.9483621396502,114.10444599903529,169410200
2020-12-01,119.71359252929688,120.44521894311592,117.06998331379602,118.04548519888809,127728200
2020-12-02,120.06476593017578,120.34766235140043,117.92841456031734,119.03072893889201,89004200
2020-12-03,119.92819213867188,120.7476100677901,119.2160725590913,120.4939775191396,78967600
2020-12-04,119.25508880615234,119.85014546839597,118.54296925474208,119.59651292977875,78260400
2020-12-07,120.71833801269531,121.51824912647388,119.25508543072324,119.31361315240613,86712000
2020-12-08,121.33291625976562,121.9182233181416,120.07451799223874,121.32316659995087,82225500
2020-12-09,118.7966079711914,122.86444868955574,118.03571775825858,121.47923792024274,115089200
2020-12-10,120.2208480834961,120.83541902329915,117.2065508848971,117.54797505007178,81312200
2020-12-11,119.41118621826172,119.75261038065898,117.5967521638208,119.43069298076075,86939800
2020-12-14,118.7966079711914,120.32814549895028,118.56248962317086,119.596519149209,79184500
2020-12-15,124.7471694946289,124.76668369873353,121.08903768627563,121.29389217444482,157243700
2020-12-16,124.67887878417969,125.22515739352977,123.4595015722462,124.28868403035126,98208600
2020-12-17,125.5470962524414,126.40554271976735,124.90326140194693,125.74219366274868,94359800
2020-12-18,123.55706787109375,125.93729476626045,123.03029597909021,125.80072510268418,192541500
2020-12-21,125.0886001586914,125.16664209419943,120.42570242817166,121.95724006069578,121251600
2020-12-22,128.64920043945312,131.11721915357555,126.47382039895922,128.38581074820917,168904800
2020-12-23,127.75172424316406,129.18569821705117,127.57612617627443,128.92232344418136,88223700
2020-12-24,128.73695373535156,130.19045655011695,127.8882720644009,128.10288361785547,54930100
2020-12-28,133.3413543701172,133.97542463818004,130.23925065126556,130.70750227088905,124486200
2020-12-29,131.56591796875,135.3898830922379,131.04890322533043,134.668021314243,121047300
2020-12-30,130.44410705566406,132.65850039720306,130.1319393225058,132.25854107096032,96452100
2020-12-31,129.43936157226562,131.43914363088683,128.49312345016165,130.79530874440758,99116600
2021-01-04,126.23969268798828,130.33679730921182,123.6546114053764,130.24900571878715,143301900
2021-01-05,127.80048370361328,128.51261072501254,125.2836873079933,125.73242467921783,97664900
2021-01-06,123.49852752685547,127.83951504225611,123.28391593808439,124.59109223219541,155088000
2021-01-07,127.71272277832031,128.40533576248683,124.72768897623675,125.21543998664202,109578200
2021-01-08,128.81500244140625,129.38079521351278,127.03958220290218,129.18568296556424,105158200
2021-01-11,125.82023620605469,126.9810858976596,125.35199944208054,126.0250981630937,100384500
2021-01-12,125.64463806152344,126.51283409054386,123.75216213905773,125.35198453697099,91951100
2021-01-13,127.6834487915039,128.22972749827673,125.34225008105514,125.60562488862021,88636800
2021-01-14,125.75196838378906,127.79076402368018,125.60563415048419,127.5956665975865,90221800
2021-01-15,124.02528381347656,127.029830793785,123.88871417277956,125.62510598377331,111598500
2021-01-19,124.69839477539062,125.55684110809314,123.8301987834441,124.64961670921872,90757300
2021-01-20,128.79547119140625,129.24420846332558,125.40072989309188,125.50803566127003,104319500
2021-01-21,133.5169677734375,136.2483766326764,130.31732207360872,130.52218406416847,120150900
2021-01-22,135.66302490234375,136.42391501700993,131.71224014697756,132.94136689721347,114459400
2021-01-25,139.418701171875,141.53553807458803,133.19499556294772,139.5650353578536,157611700
2021-01-26,139.65286254882812,140.7649341749513,137.90670572506042,140.08208578785434,98390600
2021-01-27,138.5797882080078,140.7649176755725,136.97021613529958,139.91622095789253,140843800
2021-01-28,133.73150634765625,138.51147296051485,133.3510613316406,136.10198289742493,142621100
2021-01-29,128.7272186279297,133.39011584373532,127.0200905501982,132.50240567092084,177523800
2021-02-01,130.853759765625,132.0633868839256,127.72239366085645,130.47331480756625,106239800
2021-02-02,131.68299865722656,132.97065334502736,131.31230319506753,132.4048604919866,83305400
2021-02-03,130.65869140625,132.44386118494435,130.33677408042246,132.43409664220874,89880900
2021-02-04,134.02420043945312,134.03395009949696,131.29279224448268,132.96090698056452,84183100
2021-02-05,133.6089630126953,134.25375979845862,132.72970551008535,134.18538039178418,75693800
2021-02-08,133.75550842285156,133.8043593718813,131.81135394631426,132.89577942302134,71297200
2021-02-09,132.8762664794922,134.703191022344,132.71996427692022,133.47221241675678,76774200
2021-02-10,132.2705535888672,133.83369484015344,131.3033582625716,133.3354359263558,73046600
2021-02-11,132.01654052734375,133.2475041169639,130.68787502592983,132.76878860072446,64280000
2021-02-12,132.25099182128906,132.40730890611044,130.60970715231767,131.2545039467926,60145100
2021-02-16,130.1212615966797,132.8762801305052,129.7304687820516,132.36827183232106,80576300
2021-02-17,127.82538604736328,129.1735950188555,126.48695621215255,128.22594304718632,97918500
2021-02-18,126.72142791748047,127.00473962361812,124.4744180042341,126.22316901372119,96856700
2021-02-19,126.87773895263672,127.69839634917041,125.83239992851125,127.2392241428884,87668800
2021-02-22,123.0969009399414,126.73119158884104,122.70611563671171,125.06058423119387,103916400
2021-02-23,122.96014404296875,123.79055826756264,115.66225415226057,120.9085302370277,158273000
2021-02-24,122.46187591552734,122.66703652293154,119.41376694425402,122.06132638305527,111039900
2021-02-25,118.20233154296875,123.54630136895392,117.76270273555825,121.80731459672973,148199500
2021-02-26,118.46611022949219,121.97339123226033,118.40748759144725,119.76546069067267,164560400
2021-03-01,124.84566497802734,124.98243872223235,119.96086710324863,120.89874740077293,116307900
2021-03-02,122.23717498779297,125.75422768741775,122.12970884679918,125.45137262840403,102260900
2021-03-03,119.2476806640625,122.81358452353464,119.03274836980684,121.93431943503865,112966300
2021-03-04,117.36214447021484,120.75219519765207,115.88694096141373,118.94482157612892,178155000
2021-03-05,118.62242126464844,119.13044438108311,114.86112866250235,118.19256415106085,153766600
2021-03-08,113.67900085449219,118.2120920526179,113.53245544800268,118.14370519007068,154376600
2021-03-09,118.30001068115234,119.24766249583823,116.05300852357578,116.28747669358187,129525800
2021-03-10,117.21561431884766,119.35515074210788,116.6978194776284,118.88621431520569,111943300
2021-03-11,119.14998626708984,120.37118570913563,118.46611756098815,119.71662459706546,103026500
2021-03-12,118.24141693115234,118.37819067624436,116.41450728444738,117.62593507823823,88105100
2021-03-15,121.13321685791016,121.14298854077106,117.64547143758236,118.61266679333781,92403800
2021-03-16,122.67680358886719,124.28878824765125,121.8463895081631,122.80380564002117,115227900
2021-03-17,121.88548278808594,122.96013686622555,119.52123487184643,121.19184236079936,111932600
2021-03-18,117.75292205810547,120.3418661076451,117.54776146674546,120.04877528935415,121229700
2021-03-19,117.22535705566406,118.63218098565969,116.92250202491563,117.1374342868437,185549500
2021-03-22,120.54703521728516,121.01597906896609,117.4891545867303,117.55754145534942,111912300
2021-03-23,119.71662902832031,121.37745734953342,119.32584370167895,120.4884279986942,95467100
2021-03-24,117.32306671142578,120.06832806693622,117.30353080035886,119.99016951544908,88530500
2021-03-25,117.81155395507812,118.85690787694334,116.25819177713335,116.78575085274012,98844700
2021-03-26,118.41727447509766,118.68105774613929,116.18003605408883,117.57708860681974,94071200
2021-03-29,118.5931167602539,119.7557009862055,117.94832734627744,118.8471283250857,80819200
2021-03-30,117.137451171875,117.6259309453577,116.12141234859779,117.34261178230456,85671900
2021-03-31,119.33560943603516,120.67403923703132,118.35864989493558,118.84712966548537,118323800
2021-04-01,120.166015625,121.31882810556307,119.66776420491013,120.81081245730563,75089100
2021-04-05,122.99920654296875,123.25321810824464,120.23440927913929,121.01597988601445,88651200
2021-04-06,123.30206298828125,124.20086397868832,122.75496802953083,123.58538215009409,80171300
2021-04-07,124.95311737060547,124.97265328036532,122.25670715358332,122.93081157124116,83466700
2021-04-08,127.35643768310547,127.38574527476092,125.558835827885,125.9789212464254,88844600
2021-04-09,129.93563842773438,129.97471025605384,126.48697192369632,126.80937040941369,106686700
2021-04-12,128.21617126464844,129.78907666965299,127.62022536816302,129.4666782429754,91420000
2021-04-13,131.33265686035156,131.5573682758643,128.89025813953373,129.38851701920058,91266500
2021-04-14,128.98794555664062,131.88951610349488,128.62647535688865,131.83090092593696,87222800
